name;description;price;img_url;category_id;id;create_timestamp;brand_id
Rubber Paint, matte black, 400 ml;An easy way to repaint or protect the things you own. The paint applies easily and adheres to most materials. Produces an elastic, rubber-like surface that protects against e.g. sunlight, corrosion and moisture. Can be used on e.g. cars, boats and motorcycles. Suitable for e.g. rims. Easy to remove after use.Produces a very elastic film.Can be painted over with itself.Waterproof.Attaches to e.g. metal, carbon fiber, wood, plastic, stone and glass.Protects against sunlight, corrosion and moisture.Leaves no residue or marks.Suitable for e.g. rims.Instructions for use:Clean the surface to be painted, the surface must be dry and free of grease and dust. Shake the can well before use. Spray distance: 20–25 cm. Spray in several thin layers. Allow each coat tack to dry 15-20 minutes before the next spray. Let the surface dry for about 4 hours. Turn the can upside down and spray the valve clean after use. Apply at least 4-5 layers to be able to remove the color easily.NOTE! Test spray first on a hidden surface to check the result.DangerEUH211 Warning! Hazardous respirable droplets may be formed when sprayed. Do not breathe spray or mist.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH315 Causes skin irritation.H336 May cause drowsiness or dizziness.H412 Harmful to aquatic life with long lasting effects.;129.0;https://productimages.biltema.com/v1/image/imagebyfilename/36-62_xl_1.jpg;10;1494;2023-05-15 15:12:27;21
Vinyl paint, black, 400 ml;Spray paint for plastic surfaces on vehicles, e.g. for ceilings, walls, mirrors, dashboards, door sides and car upholstery. Also works well on computers, surfboards, skateboards and snowboards.The paint is highly adhesive, pliable and does not crack.For best adhesion, Vinyl Primer is recommended.Cover areas that will not be painted. Polystyrene surfaces must be covered before painting.Good adhesion, even on leather and plastics.Flows easily and spreads well.Quick drying, scratch-resistant and weatherproof.Tolerates water and mild detergents.Do not spray onto cured materials, such as epoxy paint, as the paint coat may rise.DangerEUH205 Contains epoxy constituents. May produce an allergic reaction.EUH208 Contains  Fatty acids, C18, unsatd., dimers, reaction products with N,N-dimethyl-1,3-propanediamine and 1,3- propanediamine. May produce an allergic reaction.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH315 Causes skin irritation.H319 Causes serious eye irritation.H336 May cause drowsiness or dizziness.H412 Harmful to aquatic life with long lasting effects.;54.9;https://productimages.biltema.com/v1/image/imagebyfilename/34-124_xl_1.jpg;10;1495;2023-05-15 15:12:27;16
Metallic rim paint, 500 ml;Excellent aerosol that makes worn rims shine like new. Quickly dries to provide a durable and high-gloss silvery finish that offers lasting protection from brake dust, chemicals, heat and wear. Not compatible with Biltema's other rim paints or primers 36-7418 and 36-7419. Can be painted over with acrylic paint.Instructions for use: Clean the rims carefully and possibly pre-treat with acrylic primer, 36-26, for even better durability, but it is not necessary. Shake the jar for 3 minutes. Before painting, always test spray on a plate to check that the color tone is the desired one. Spray from a distance of 25 cm. Clean the spray nozzle after use.DangerEUH066 Repeated exposure may cause skin dryness or cracking.EUH208 Contains .?. May produce an allergic reaction.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH319 Causes serious eye irritation.H336 May cause drowsiness or dizziness.;59.9;https://productimages.biltema.com/v1/image/imagebyfilename/36-24_xl_1.jpg;10;1496;2023-05-15 15:12:27;25
Spray bottle for refill, 650 ml;Save money and the environment with this compressed air driven spray bottle that can be filled with, for example, grease, brake cleaner, rust remover or other substances that are sold in refill packages. The compressed air is easily filled using a compressor or bicycle pump.With one long and one short nozzle for wide or narrow spray. Works upside-down.Volume: 650 ml (Recommended ratio air to liquid: 50/50.)In aluminium.;269.0;https://productimages.biltema.com/v1/image/imagebyfilename/20-579_xl_1.jpg;10;1497;2023-05-15 15:12:27;10
AC Cleaner, 150 ml;For effective cleaning of the car's AC system. Removes bacteria and mould that can cause bad smells.Easy to use.Cleans the entire AC system in 10 minutes.Removes bacteria and mould.Not harmful to seat coverings.Helps prevent allergic reactions.NOTE! Use biocides safely. Always read the label and product information before use.DangerExtremely flammable aerosol.Pressurised container: May burst if heated.Show safety phrases;39.9;https://productimages.biltema.com/v1/image/imagebyfilename/36-00_xl_1.jpg;10;1498;2023-05-15 15:12:27;9
Brake calliper paint, black, 400 ml;Quick-drying 1-component acrylic paint with good adhesion for painting brake calipers. Produces a glossy, heat-resistant surface that protects against corrosion and chemicals and easy to keep clean.Remove loose rust and dirt with a wire brush.Spray on the paint.Heat-resistant up to 200 °C.DangerEUH066 Repeated exposure may cause skin dryness or cracking.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH319 Causes serious eye irritation.H336 May cause drowsiness or dizziness.;84.9;https://productimages.biltema.com/v1/image/imagebyfilename/36-7495_xl_1.jpg;10;1499;2023-05-15 15:12:27;14
Brake calliper paint, red, 250 ml;Quick-drying 1-component alkyd paint for brake callipers. For brush application (brush NOT included). Produces a glossy, heat-resistant surface that protects against corrosion and chemicals and easy to keep clean.Remove loose rust and dirt with a wire brush.Stir the paint before and during painting.Heat-resistant up to 200 °C.DangerEUH066 Repeated exposure may cause skin dryness or cracking.EUH211 Warning! Hazardous respirable droplets may be formed when sprayed. Do not breathe spray or mist.H226 Flammable liquid and vapour.H317 May cause an allergic skin reaction.H336 May cause drowsiness or dizziness.H411 Toxic to aquatic life with long lasting effects.;109.0;https://productimages.biltema.com/v1/image/imagebyfilename/36-336_xl_1.jpg;10;1500;2023-05-15 15:12:27;23
Rim paint, aluminium, 400 ml;Special paint for painting wheel rims. A constituent special paint makes the paint impact- and wear-resistant, and also protects against salt and gravel. The paint produces a semi-glossy surface and has good coverage. Before painting, always test-spray on a metal sheet to ensure the colour tone matches the desired result. For best painting results, first use primer, 34-101 or 34-102.DangerEUH066 Repeated exposure may cause skin dryness or cracking.EUH211 Warning! Hazardous respirable droplets may be formed when sprayed. Do not breathe spray or mist.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH319 Causes serious eye irritation.H336 May cause drowsiness or dizziness.;49.9;https://productimages.biltema.com/v1/image/imagebyfilename/34-119_xl_1.jpg;10;1501;2023-05-15 15:12:27;36
Heat-resistant paint, silver, 400 ml;Heat-resistant spray paint for painting surfaces that become hot, inside and outside, e.g. flue pipes, outdoor grills, iron stoves, etc. Withstands temperatures up to +600 °C. Primer must NOT be used as it cannot withstand high temperatures. Surfaces exposed to naked flames must be allowed to dry for at least 24 hours before use (iron stoves, outdoor grills, etc.). The paint will NOT harden until it is heated.DangerEUH066 Repeated exposure may cause skin dryness or cracking.EUH211 Warning! Hazardous respirable droplets may be formed when sprayed. Do not breathe spray or mist.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH319 Causes serious eye irritation.H336 May cause drowsiness or dizziness.;54.9;https://productimages.biltema.com/v1/image/imagebyfilename/34-108_xl_1.jpg;10;1502;2023-05-15 15:12:27;27
Heat-resistant paint, grey, 400 ml;Heat-resistant spray paint for painting surfaces that become hot, inside and outside, e.g. flue pipes, outdoor grills, iron stoves, etc. Withstands temperatures up to +600 °C. Primer must NOT be used as it cannot withstand high temperatures. Surfaces exposed to naked flames must be allowed to dry for at least 24 hours before use (iron stoves, outdoor grills, etc.). The paint will NOT harden until it is heated.DangerEUH066 Repeated exposure may cause skin dryness or cracking.EUH211 Warning! Hazardous respirable droplets may be formed when sprayed. Do not breathe spray or mist.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH319 Causes serious eye irritation.H336 May cause drowsiness or dizziness.;54.9;https://productimages.biltema.com/v1/image/imagebyfilename/34-109_xl_1.jpg;10;1503;2023-05-15 15:12:27;12
Brake calliper paint, yellow, 250 ml;Quick-drying 1-component alkyd paint for brake callipers. For brush application (brush NOT included). Produces a glossy, heat-resistant surface that protects against corrosion and chemicals and easy to keep clean.Remove loose rust and dirt with a wire brush.Stir the paint before and during painting.Heat-resistant up to 200 °C.DangerEUH066 Repeated exposure may cause skin dryness or cracking.EUH211 Warning! Hazardous respirable droplets may be formed when sprayed. Do not breathe spray or mist.H226 Flammable liquid and vapour.H317 May cause an allergic skin reaction.H336 May cause drowsiness or dizziness.H411 Toxic to aquatic life with long lasting effects.;109.0;https://productimages.biltema.com/v1/image/imagebyfilename/36-709_xl_1.jpg;10;1504;2023-05-15 15:12:27;5
Rim paint, silver, 400 ml;Special paint for painting wheel rims. A constituent special paint makes the paint impact- and wear-resistant, and also protects against salt and gravel. The paint produces a semi-glossy surface and has good coverage. Before painting, always test-spray on a metal sheet to ensure the colour tone matches the desired result. For best painting results, first use primer, 34-101 or 34-102.DangerEUH066 Repeated exposure may cause skin dryness or cracking.EUH211 Warning! Hazardous respirable droplets may be formed when sprayed. Do not breathe spray or mist.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH319 Causes serious eye irritation.H336 May cause drowsiness or dizziness.;49.9;https://productimages.biltema.com/v1/image/imagebyfilename/36-7402_xl_1.jpg;10;1505;2023-05-15 15:12:27;38
Hand cleaner, 4 litre;A concentrated, extra-strong hand cleaner that effectively removes ingrained dirt, grease, grime, oil, etc. The cleaning paste contains natural plant-based abrasives and activated charcoal. The hand cleaner leaves skin soft, clean, and fragrant.Instructions: Apply the product to dry hands, rub them gently together, and gradually add water until all the dirt is dissolved. Rinse hands thoroughly and then dry.Warnings: Do not use the product on sensitive areas such as the face, armpits, or intimate areas.Does not contain:Parabens and silicones;189.0;https://productimages.biltema.com/v1/image/imagebyfilename/36-9805_xl_1.jpg;10;1506;2023-05-15 15:12:27;4
Brake calliper paint, black, 250 ml;Quick-drying 1-component alkyd paint for brake callipers. For brush application (brush NOT included). Produces a glossy, heat-resistant surface that protects against corrosion and chemicals and easy to keep clean.Remove loose rust and dirt with a wire brush.Stir the paint before and during painting.Heat-resistant up to 200 °C.DangerEUH066 Repeated exposure may cause skin dryness or cracking.EUH211 Warning! Hazardous respirable droplets may be formed when sprayed. Do not breathe spray or mist.H226 Flammable liquid and vapour.H317 May cause an allergic skin reaction.H336 May cause drowsiness or dizziness.H411 Toxic to aquatic life with long lasting effects.;109.0;https://productimages.biltema.com/v1/image/imagebyfilename/36-334_xl_1.jpg;10;1507;2023-05-15 15:12:27;36
Rear light coating, black, 150 ml;Black transparent gloss paint that produces a gradient effect on front, rear and side lights, glass, etc. The paint creates a durable shine and is impact resistant.Be careful when using older rear lights as the plastic may crack.Instructions:Use the can at 20-25 °C, shake it for a few minutes. Spray at a distance of 18-25 cm. Shake the can during use. In cold temperatures, warm the can to 20-25 °C in a hot water bath. For best results, apply at an ambient temperature over 15 °C. Spray in thin coats, so that the paint does not run. Turn the can upside down and spray the nozzle clean after use. Remove the paint with Paint stripper for Biltema’s rear light coating. First test the paint in a concealed area.NOTE! Not approved for road trafficDangerEUH066 Repeated exposure may cause skin dryness or cracking.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH319 Causes serious eye irritation.H336 May cause drowsiness or dizziness.;34.9;https://productimages.biltema.com/v1/image/imagebyfilename/34-111_xl_1.jpg;10;1508;2023-05-15 15:12:27;12
Vinyl paint, white, 400 ml;Spray paint for plastic surfaces on vehicles, e.g. for ceilings, walls, mirrors, dashboards, door sides and car upholstery. Also works well on computers, surfboards, skateboards and snowboards.The paint is highly adhesive, pliable and does not crack.For best adhesion, Vinyl Primer is recommended.Cover areas that will not be painted. Polystyrene surfaces must be covered before painting.Good adhesion, even on leather and plastics.Flows easily and spreads well.Quick drying, scratch-resistant and weatherproof.Tolerates water and mild detergents.Do not spray onto cured materials, such as epoxy paint, as the paint coat may rise.DangerEUH205 Contains epoxy constituents. May produce an allergic reaction.EUH208 Contains Fatty acids, C18, unsatd., dimers, reaction products with N,N-dimethyl-1,3-propanediamine and 1,3- propanediamine. May produce an allergic reaction.EUH211 Warning! Hazardous respirable droplets may be formed when sprayed. Do not breathe spray or mist.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH315 Causes skin irritation.H319 Causes serious eye irritation.H336 May cause drowsiness or dizziness.H412 Harmful to aquatic life with long lasting effects.;54.9;https://productimages.biltema.com/v1/image/imagebyfilename/34-127_xl_1.jpg;10;1509;2023-05-15 15:12:27;25
Rim paint, white, 400 ml;Special paint for painting wheel rims. A constituent special paint makes the paint impact- and wear-resistant, and also protects against salt and gravel. The paint produces a semi-glossy surface and has good coverage. Before painting, always test-spray on a metal sheet to ensure the colour tone matches the desired result. For best painting results, first use primer, 34-101 or 34-102.DangerEUH066 Repeated exposure may cause skin dryness or cracking.EUH211 Warning! Hazardous respirable droplets may be formed when sprayed. Do not breathe spray or mist.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH319 Causes serious eye irritation.H336 May cause drowsiness or dizziness.;49.9;https://productimages.biltema.com/v1/image/imagebyfilename/34-117_xl_1.jpg;10;1510;2023-05-15 15:12:27;2
Vinyl primer, spray, 400 ml;Transparent primer that provides good adhesion before painting with Biltema vinyl paint. Cover areas that will not be painted, especially polystyrene surfaces. Do not spray on cured materials, e.g. epoxy paint.DangerEUH205 Contains epoxy constituents. May produce an allergic reaction.EUH208 Contains Fatty acids, C18, unsatd., dimers, reaction products with N,N-dimethyl-1,3-propanediamine and 1,3- propanediamine. May produce an allergic reaction.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH315 Causes skin irritation.H319 Causes serious eye irritation.H336 May cause drowsiness or dizziness.H412 Harmful to aquatic life with long lasting effects.;59.9;https://www.caspianpolicy.org/no-image.png;10;1511;2023-05-15 15:12:27;11
Engine flush, 250 ml;Internal engine cleaner that removes combustion residues, soot, deposits, water and antifreeze. The engine is cleaned internally, and exhaust emissions and fuel and oil consumption are reduced.ENGINES PRODUCEWater, acids, coke, resin, salts, gases, soot, and unburned fuel are produced during one combustion. Some of these substances end up in the engine oil, which reduces the service life of the oil and causes deposits to form over time in the engine.WEAR OCCURSDeposits and impurities cause parts to wear out, hydraulic lifts to tick, piston rings to coke up, and fuel and oil consumption to increase over time.ACIDIC ENVIRONMENTWhen changing oil, new engine oil becomes contaminated by existing oil residues. This results in a shorter oil service life than if the engine was clean inside.CLEANER ENGINEEngine flush effectively cleans the internal parts of the engine from deposits that are loosened during the oil change. This gives the new engine oil a longer service life and a significantly better working environment.ADVANTAGESEffectively cleans the inside of the engine from deposits, soot, coolant, and condensation water. Reduces exhaust emissions, fuel and oil consumption by restoring the engine condition and allowing engine oil to work optimally.AREAS OF USEFor petrol, diesel and ethanol engines, as well as compressors.Also works great for motorcycles with or without wet clutch.INSTRUCTIONSAdd to a warm engineRun the engine about 20 minutes.Drain the oil.Change the filter and refill with new engine oil.DOSAGEOne 250 ml can to 4-6 litres engine oil.EUH210 Safety data sheet available on request.;49.9;https://productimages.biltema.com/v1/image/imagebyfilename/34-002_xl_1.jpg;10;1512;2023-05-15 15:12:27;37
Brake calliper paint, silver, 250 ml;Quick-drying 1-component alkyd paint for brake callipers. For brush application (brush NOT included). Produces a glossy, heat-resistant surface that protects against corrosion and chemicals and easy to keep clean.Remove loose rust and dirt with a wire brush.Stir the paint before and during painting.Heat-resistant up to 200 °C.DangerH226 Flammable liquid and vapour.H315 Causes skin irritation.H317 May cause an allergic skin reaction.H336 May cause drowsiness or dizziness.H411 Toxic to aquatic life with long lasting effects.;109.0;https://productimages.biltema.com/v1/image/imagebyfilename/36-338_xl_1.jpg;10;1513;2023-05-15 15:12:27;17
Brake calliper paint, silver, 400 ml;Quick-drying 1-component acrylic paint with good adhesion for painting brake calipers. Produces a glossy, heat-resistant surface that protects against corrosion and chemicals and easy to keep clean.Remove loose rust and dirt with a wire brush.Spray on the paint.Heat-resistant up to 200 °C.DangerEUH066 Repeated exposure may cause skin dryness or cracking.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH319 Causes serious eye irritation.H336 May cause drowsiness or dizziness.;84.9;https://productimages.biltema.com/v1/image/imagebyfilename/36-7495_xl_1.jpg;10;1514;2023-05-15 15:12:27;39
Engine paint, red, 400 ml;Paint for engine blocks, cylinder heads, etc. Quick-drying paint that hardens into an enamel-like surface. Withstands temperatures up to 150 °C.DangerEUH066 Repeated exposure may cause skin dryness or cracking.EUH211 Warning! Hazardous respirable droplets may be formed when sprayed. Do not breathe spray or mist.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH319 Causes serious eye irritation.H336 May cause drowsiness or dizziness.;54.9;https://productimages.biltema.com/v1/image/imagebyfilename/34-114_xl_1.jpg;10;1515;2023-05-15 15:12:27;5
Engine paint, silver, 400 ml;Paint for engine blocks, cylinder heads, etc. Quick-drying paint that hardens into an enamel-like surface. Withstands temperatures up to 150 °C.DangerEUH066 Repeated exposure may cause skin dryness or cracking.EUH211 Warning! Hazardous respirable droplets may be formed when sprayed. Do not breathe spray or mist.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH319 Causes serious eye irritation.H336 May cause drowsiness or dizziness.;54.9;https://productimages.biltema.com/v1/image/imagebyfilename/34-116_xl_1.jpg;10;1516;2023-05-15 15:12:27;8
Engine paint, glossy white, 400 ml;Paint for engine blocks, cylinder heads, etc. Quick-drying paint that hardens into an enamel-like surface. Withstands temperatures up to 150 °C.DangerEUH066 Repeated exposure may cause skin dryness or cracking.EUH211 Warning! Hazardous respirable droplets may be formed when sprayed. Do not breathe spray or mist.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH319 Causes serious eye irritation.H336 May cause drowsiness or dizziness.;54.9;https://productimages.biltema.com/v1/image/imagebyfilename/34-113_xl_1.jpg;10;1517;2023-05-15 15:12:27;18
Rubber Paint, gun metal, matt, 400 ml;An easy way to repaint or protect the things you own. The paint applies easily and adheres to most materials. Produces an elastic, rubber-like surface that protects against e.g. sunlight, corrosion and moisture. Can be used on e.g. cars, boats and motorcycles. Suitable for e.g. rims. Easy to remove after use.Produces a very elastic film.Can be painted over with itself.Waterproof.Attaches to e.g. metal, carbon fiber, wood, plastic, stone and glass.Protects against sunlight, corrosion and moisture.Leaves no residue or marks.Suitable for e.g. rims.Instructions for use:Clean the surface to be painted, the surface must be dry and free of grease and dust. Shake the can well before use. Spray distance: 20–25 cm. Spray in several thin layers. Allow each coat tack to dry 15-20 minutes before the next spray. Let the surface dry for about 4 hours. Turn the can upside down and spray the valve clean after use. Apply at least 4-5 layers to be able to remove the color easily.NOTE! Test spray first on a hidden surface to check the result.DangerEUH211 Warning! Hazardous respirable droplets may be formed when sprayed. Do not breathe spray or mist.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH315 Causes skin irritation.H336 May cause drowsiness or dizziness.H412 Harmful to aquatic life with long lasting effects.;129.0;https://productimages.biltema.com/v1/image/imagebyfilename/36-62_xl_1.jpg;10;1518;2023-05-15 15:12:27;24
Rubber Paint, matte white, 400 ml;An easy way to repaint or protect the things you own. The paint applies easily and adheres to most materials. Produces an elastic, rubber-like surface that protects against e.g. sunlight, corrosion and moisture. Can be used on e.g. cars, boats and motorcycles. Suitable for e.g. rims. Easy to remove after use.Produces a very elastic film.Can be painted over with itself.Waterproof.Attaches to e.g. metal, carbon fiber, wood, plastic, stone and glass.Protects against sunlight, corrosion and moisture.Leaves no residue or marks.Suitable for e.g. rims.Instructions for use:Clean the surface to be painted, the surface must be dry and free of grease and dust. Shake the can well before use. Spray distance: 20–25 cm. Spray in several thin layers. Allow each coat tack to dry 15-20 minutes before the next spray. Let the surface dry for about 4 hours. Turn the can upside down and spray the valve clean after use. Apply at least 4-5 layers to be able to remove the color easily.NOTE! Test spray first on a hidden surface to check the result.DangerEUH211 Warning! Hazardous respirable droplets may be formed when sprayed. Do not breathe spray or mist.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH315 Causes skin irritation.H336 May cause drowsiness or dizziness.H412 Harmful to aquatic life with long lasting effects.;135.0;https://productimages.biltema.com/v1/image/imagebyfilename/36-62_xl_1.jpg;10;1519;2023-05-15 15:12:27;2
Gasket remover, 400 ml;Effectively removes residues from rubber gaskets, hardened sealant or glue. Protects the surface since less scraping is required. Can be used as a solvent on e.g. metal, plastic and wood surfaces. Must not be used on sensitive plastics, PVC, synthetic materials or linoleum.DangerH222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH318 Causes serious eye damage.H335 May cause respiratory irritation.H336 May cause drowsiness or dizziness.;89.9;https://productimages.biltema.com/v1/image/imagebyfilename/36-44_xl_1.jpg;10;1520;2023-05-15 15:12:27;25
Rubber paint, 1 litre;For tuning vehicles and rims, and for long-term or temporary coating of metal, wood, glass, plastic, paper and textile. Produces an elastic, grip-friendly surface that protects against e.g. sunlight, corrosion and moisture. Easy to apply and remove.NOTE! Must be diluted with Thinner 36-6005.DangerEUH211 Warning! Hazardous respirable droplets may be formed when sprayed. Do not breathe spray or mist.H225 Highly flammable liquid and vapour.H315 Causes skin irritation.H336 May cause drowsiness or dizziness.H412 Harmful to aquatic life with long lasting effects.;279.0;https://productimages.biltema.com/v1/image/imagebyfilename/36-6000_xl_1.jpg;10;1521;2023-05-15 15:12:27;1
Paint stripper for Biltema’s rear light coating, 150 ml;Paint stripper that effectively removes Biltema’s transparent coating/paint and developed for front, rear and side lights, glass, etc.DangerH222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH319 Causes serious eye irritation.;34.9;https://productimages.biltema.com/v1/image/imagebyfilename/34-110_xl_1.jpg;10;1522;2023-05-15 15:12:27;27
Vinyl Spray Paint, 400 ml;Change the colour of your car's plastic surfaces. For car ceilings, walls, mirrors, dashboards, door panels and upholstery. Also works well on computers, surfboards, skateboards and snowboards.The paint is highly adhesive, pliable and does not crack. For best adhesion, Vinyl Primer is recommended. Cover areas that will not be painted. Polystyrene surfaces must be covered before painting.Good adhesion, even on leather and plastics.FluidLong-lastingGood coverageQuick-dryingScratch-resistantWeather-resistantTolerates water, certain alcohols, and mild detergentsDo not spray onto hardened materials, such as epoxy paint, as the paint coat may riseDangerIn use may form flammable/explosive vapour-air mixture.Repeated exposure may cause skin dryness or cracking.Extremely flammable aerosol.Pressurised container: May burst if heated.Causes serious eye irritation.May cause drowsiness or dizziness.Show safety phrases;59.9;https://productimages.biltema.com/v1/image/imagebyfilename/36-15_xl_1.jpg;10;1523;2023-05-15 15:12:27;2
Tar spray, 400 ml;Effectively protects threads against corrosion and rust. Prevents bolts and nuts from becoming stuck and metals from melding together, which facilitates dismantling. Can be used to protect threads in various vehicles, machinery, hoists, conveyor belts and metal constructions.DangerEUH066 Repeated exposure may cause skin dryness or cracking.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH317 May cause an allergic skin reaction.H319 Causes serious eye irritation.H336 May cause drowsiness or dizziness.;54.9;https://productimages.biltema.com/v1/image/imagebyfilename/36-4518_xl_1.jpg;10;1524;2023-05-15 15:12:27;38
Wheel rim paint, 400 ml;Special paint for painting wheel rims. A constituent special paint makes the paint impact and wear-resistant, and also protects against salt and gravel. Good coverage. Semi-gloss. Before painting, always test-spray on a metal sheet to ensure the colour tone matches the desired result. For best painting results, first use primer. 400 ml.AluminiumDangerIn use may form flammable/explosive vapour-air mixture.Extremely flammable aerosol.Pressurised container: May burst if heated.Causes serious eye irritation.May cause drowsiness or dizziness.Show safety phrases;49.9;https://productimages.biltema.com/v1/image/imagebyfilename/36-7402_xl_1.jpg;10;1525;2023-05-15 15:12:27;11
Automatic Transmission Flush;For effective internal cleaning of automatic transmissions before oil change. Dissolves coatings and deposits that build up between oil changes. Reduces wear and fixes gear shifting problems caused by dirt and deposits.DangerRepeated exposure may cause skin dryness or cracking.May be fatal if swallowed and enters airways.May cause an allergic skin reaction.Harmful to aquatic life with long lasting effects.Show safety phrases;29.9;https://productimages.biltema.com/v1/image/imagebyfilename/34-011_xl_1.jpg;10;1526;2023-05-15 15:12:27;14
Engine Paint, 400 ml;Paint for cylinder blocks, cylinder heads, etc. Quick-drying, hardens into an enamel-like surface. Withstands temperatures up to +150 °C. 400 ml.DangerExtremely flammable aerosol.Pressurised container: May burst if heated.Causes serious eye irritation.May cause drowsiness or dizziness.Show safety phrases;27.45;https://productimages.biltema.com/v1/image/imagebyfilename/36-7413_xl_1.jpg;10;1527;2023-05-15 15:12:27;25
Rear light cluster paint, 150 ml;Tinted transparent paint adapted for front, side and rear light clusters, glass, etc. The paint has a sustainable shine and is scratch free and impact resistant. Packaging: 150 ml spray container.DangerIn use may form flammable/explosive vapour-air mixture.Repeated exposure may cause skin dryness or cracking.Extremely flammable aerosol.Pressurised container: May burst if heated.Causes serious eye irritation.May cause drowsiness or dizziness.Show safety phrases;34.9;https://productimages.biltema.com/v1/image/imagebyfilename/36-869_xl_1.jpg;10;1528;2023-05-15 15:12:27;35
Rubber Paint, 400 ml;An easy way to repaint or protect the things you own. The paint applies easily and adheres to most materials. Produces an elastic, rubber-like surface that protects against e.g. sunlight, corrosion and moisture. Can be used on e.g. cars, boats and motorcycles. Suitable for e.g. rims. Easy to remove after use.DangerEUH211 Warning! Hazardous respirable droplets may be formed when sprayed. Do not breathe spray or mist.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH315 Causes skin irritation.H336 May cause drowsiness or dizziness.H412 Harmful to aquatic life with long lasting effects.;129.0;https://productimages.biltema.com/v1/image/imagebyfilename/36-68_xl_1.jpg;10;1529;2023-05-15 15:12:27;32
Silver chrome, 400 ml;Quick-drying paint that gives a chrome-like appearance. For use on wood and metal, painted or unpainted surfaces. Functions as its own primer. Cannot be overpainted. The paint is intended only for decorative purposes: not to be touched. Should not be used on wheel rims. 400 ml.DangerExtremely flammable aerosol.Pressurised container: May burst if heated.Causes skin irritation.Causes serious eye irritation.May cause drowsiness or dizziness.May cause damage to organs through prolonged or repeated exposure <or state all organs affected, if knownShow safety phrases;54.9;https://productimages.biltema.com/v1/image/imagebyfilename/36-7414_xl_1.jpg;10;1530;2023-05-15 15:12:27;6
Rubber paint thinner, 450 ml;For mixing with rubber paint.DangerEUH066 Repeated exposure may cause skin dryness or cracking.H226 Flammable liquid and vapour.H304 May be fatal if swallowed and enters airways.H336 May cause drowsiness or dizziness.;69.9;https://productimages.biltema.com/v1/image/imagebyfilename/36-6005_xl_1.jpg;10;1531;2023-05-15 15:12:27;1
Tyre Grip;Tyre Grip (Snow grip) temporarily provides better grip on slippery surfaces such as ice and snow. Can be used on car tyres, motorcycle tyres, bicycle tyres and shoes with rubber soles. Tyre Grip is easily sprayed onto the tyre and can last for up to 20 km, depending on the conditions. The bottle is sufficient for approx. 20 normal-sized tyres. 400 ml.DangerExtremely flammable aerosol.Pressurised container: May burst if heated.Causes skin irritation.Causes serious eye irritation.May cause drowsiness or dizziness.Harmful to aquatic life with long lasting effects.Show safety phrases;24.9;https://productimages.biltema.com/v1/image/imagebyfilename/36-5929_xl_1.jpg;10;1532;2023-05-15 15:12:27;32
Hardener, 100 g;Polyester and gelcoat hardener.DangerH242 Heating may cause a fire.H302 Harmful if swallowed.H314 Causes severe skin burns and eye damage.H318 Causes serious eye damage.H332 Harmful if inhaled.;39.9;https://productimages.biltema.com/v1/image/imagebyfilename/30-199_xl_1.jpg;10;1533;2023-05-15 15:12:27;11
Spray filler, 400 ml;Acrylic-based spray filler for paint damage and scratches on cars, caravans, plastic boats, in the home, etc. The filler quickly fills minor scuffs, scratches and damage to paintwork. The product has good filling and drying properties, good adhesion, flows easily and leaves an even and pore-free surface. Can be painted over with any of Biltema’s paints. Can be used on ABS, PVC, other plastics previously treated with primer, metal surfaces, bumpers, car interiors made of plastic or metal.NOTE! Only for use on solvent-resistant plastic. Test suitability on plastic material before application.DangerEUH066 Repeated exposure may cause skin dryness or cracking.EUH211 Warning! Hazardous respirable droplets may be formed when sprayed. Do not breathe spray or mist.H222 Extremely flammable aerosol.H229 Pressurised container: May burst if heatedH319 Causes serious eye irritation.H336 May cause drowsiness or dizziness.;54.9;https://productimages.biltema.com/v1/image/imagebyfilename/34-126_xl_1.jpg;10;1534;2023-05-15 15:12:27;5
